refman,hoja,coorx,coory
54784,YJ2757G,725374.87,4377654.02
56773,YJ2757H,725507.49,4377575.76
56773,YJ2757H,725549.63,4377578.33
56773,YJ2757H,725545.79,4377548.21
30022,YJ2830C,722914.71,4380051.66
61796,YJ2667G,726061.73,4367743.65
62795,YJ2667G,726181.48,4367759.57
60786,YJ2667G,725945.1,4367645.67
44072,YJ2740G,724332.3,4370587.35
59784,YJ2657H,725812.96,4367679
61784,YJ2667G,726033.61,4367682.01
56827,YJ2658B,725578.64,4368002.2
44857,YJ2648E,724356.49,4368299.4
47014,YJ2740B,724626.27,4369965.33
46012,YJ2740B,724500.94,4369954.3
46015,YJ2740B,724555.88,4369966.44
45026,YJ2740B,724453.38,4369955.02
60812,YJ2668A,725913.95,4367959.52
60813,YJ2668A,725914.86,4367985.61
75355,YJ2773F,727548.82,4373507.05
72425,YJ2774A,727186.62,4374035.57
73082,YJ2770G,727226.78,4370644.85
72413,YJ2774A,727188.12,4373976.97
44220,YJ2742A,724310.19,4372018.85
45220,YJ2742B,724398.14,4371943.98
45224,YJ2742D,724470.08,4372062.24
37230,YJ2732D,723566.68,4372098.54
39257,YJ2732F,723797.77,4372318.7
46284,YJ2742H,724556.61,4372643.1
47286,YJ2742H,724654.7,4372612.37
47144,YJ2741D,724690.93,4371240.41
56241,YJ2752D,725493.19,4372274.77
55256,YJ2752F,725426.88,4372312.27
42171,YJ2741G,724133.92,4371569.4
39174,YJ2731F,723883.27,4371543.34
51211,YJ2752A,725003.83,4371973.98
51204,YJ2752A,725072.83,4371860.74
42229,YJ2742A,724134.55,4372037.97
39263,YJ2732F,723863.61,4372507.77
40347,YJ2743C,723904.87,4373202.75
13468,YJ3514E,731245.48,4354417.61
34398,YJ2733G,723327.32,4373748.7
39338,YJ2733D,723814.35,4373150.13
39336,YJ2733D,723845.84,4373112.29
40338,YJ2743C,723922.59,4373157.01
40333,YJ2743C,723973.38,4373163.75
41341,YJ2743C,723948.27,4373242.75
31366,YJ2733E,723059.19,4373470.62
55768,YJ2757F,725429.78,4377399.26
32367,YJ2733E,723209.22,4373426.08
34362,YJ2733E,723311.13,4373453.5
34377,YJ2733E,723294.11,4373497.98
47899,YJ2748H,724654.99,4378728.39
47886,YJ2748H,724667.44,4378625.18
40501,YJ2745A,723921.64,4374881.28
41491,YJ2745A,723997.13,4374796.24
40495,YJ2744G,723986.6,4374706.37
13478,YJ3514E,731252.53,4354518.35
13463,YJ3514E,731219.64,4354466.07
72433,YJ2774C,727203.45,4374173.88
71446,YJ2774C,727052.81,4374195.22
60821,YJ2668A,725914.98,4368015.55
61828,YJ2668A,726049.91,4368016.82
60826,YJ2668C,725968.33,4368051.76
60814,YJ2668A,725963.16,4368010.39
84186,YJ2781G,728322.89,4371600.67
83164,YJ2781E,728293.4,4371483.48
85243,YJ2782D,728471.6,4372258.39
86251,YJ2782F,728497.55,4372349.76
45963,YJ2649F,724413.55,4369477.4
46972,YJ2649F,724491.21,4369530.6
45966,YJ2649F,724496.79,4369427.77
46967,YJ2649F,724583.27,4369403.85
45982,YJ2649H,724401.51,4369627.92
45987,YJ2649H,724468.67,4369609.73
46988,YJ2649H,724536.25,4369591.19
47973,YJ2649H,724616.55,4369588.21
47964,YJ2649H,724694.73,4369551.63
48975,YJ2649H,724760.42,4369534.1
46977,YJ2649F,724613.76,4369505.22
13542,YJ2715C,721258.49,4375240.62
56249,YJ2752D,725556.89,4372255.24
56246,YJ2752D,725525.65,4372206.75
57247,YJ2752D,725597.38,4372203.77
60235,YJ2762C,725959.28,4372089.92
59236,YJ2762C,725895.93,4372108.28
59222,YJ2752D,725867.38,4372064.31
58244,YJ2752D,725762.37,4372246.27
71398,YJ2773G,727015.37,4373734.44
63298,YJ2762G,726183.53,4372726.19
71388,YJ2773G,727002.35,4373663.63
71389,YJ2773G,727051.45,4373667.48
72387,YJ2773G,727097.68,4373614.33
97243,YJ2792D,729672.57,4372279.13
98196,YJ2791H,729727.63,4371669.28
98197,YJ2791H,729689.78,4371682.25
84098,YJ2780G,728331.57,4370697.51
85084,YJ2780H,728430.63,4370660.59
86089,YJ2780H,728554.06,4370647.37
87085,YJ2780H,728668.66,4370665.64
87083,YJ2780H,728605.02,4370636.09
87081,YJ2780H,728640.95,4370642.01
82106,YJ2781A,728115.39,4370866.42
81119,YJ2781A,728028.67,4370938.98
80128,YJ2781A,727947.95,4371006.83
79125,YJ2771D,727852.29,4371087.17
68457,YJ2764F,726775.74,4374299.74
56526,YJ2755B,725624.23,4374997.74
71439,YJ2774C,727045.64,4374146.09
76251,YJ2772F,727506.6,4372365.96
47195,YJ2741H,724664.83,4371694.48
48193,YJ2741H,724765.51,4371756.31
37250,YJ2732F,723593.98,4372296.91
36250,YJ2732F,723457.43,4372290.8
36248,YJ2732D,723521.34,4372232.54
45319,YJ2743B,724407.47,4372925.87
45304,YJ2743B,724498.6,4372853.89
44295,YJ2742H,724385.33,4372720.98
40384,YJ2743G,723955.68,4373630.74
41371,YJ2743G,724017.64,4373553.59
42378,YJ2743G,724086.6,4373552
37270,YJ2732F,723663.14,4372487.2
47223,YJ2742D,724637.35,4372095.15
19577,YJ2715F,721883.83,4375486.22
94177,YJ2791E,729306.11,4371504.53
63255,YJ2762E,726291.48,4372328.28
64254,YJ2762E,726367.87,4372349.71
66258,YJ2762F,726514.68,4372320.73
63258,YJ2762E,726229.29,4372370.69
63264,YJ2762E,726251.41,4372434.75
63262,YJ2762E,726212.58,4372465.1
62275,YJ2762E,726184.95,4372509
66269,YJ2762F,726532.78,4372429.91
66253,YJ2762F,726578.11,4372384.24
65262,YJ2762F,726461.59,4372458.1
57264,YJ2752F,725693.22,4372443.44
53215,YJ2752A,725263.96,4371899.42
45027,YJ2740B,724470.71,4370012.51
96195,YJ2791H,729565.13,4371698.29
97197,YJ2791H,729598.32,4371698.01
97196,YJ2791H,729629.14,4371694.57
95327,YJ2793B,729541.21,4373034.68
99348,YJ2793D,729783,4373253.63
97338,YJ2793D,729718.28,4373132.33
97338,YJ2793D,729587.54,4373127.92
97314,YJ2793B,729631.11,4373016.24
31162,YJ2731E,722998,4371468.3
32164,YJ2731E,723132.9,4371487.04
31182,YJ2731G,723038.9,4371643.68
31187,YJ2731G,723040.95,4371620.78
31186,YJ2731G,723043.01,4371599.16
43187,YJ2741G,724207.86,4371609.63
47256,YJ2742D,724638.66,4372269.14
09962,YJ3509F,730801.08,4359445
57519,YJ2755B,725629.9,4374950.62
59525,YJ2765A,725917.31,4375019.11
98241,YJ2792D,729706.67,4372281.26
98242,YJ2792D,729743.32,4372273.43
98243,YJ2792D,729785.47,4372272.48
99242,YJ2792D,729820.46,4372260.58
96233,YJ2792D,729581.81,4372193.12
97195,YJ2791H,729658.43,4371689.08
99194,YJ2791H,729834.5,4371784.79
29184,YJ2721H,722847.2,4371647.7
30182,YJ2731G,722912.08,4371656.02
30197,YJ2731G,722944.88,4371697.23
56042,YJ2750D,725493.4,4370214.25
54015,YJ2750A,725365.73,4369969.36
55990,YJ2659G,725371.7,4369775.74
54999,YJ2659G,725339,4369720.28
51988,YJ2659G,725046.95,4369635.35
58512,YJ2755B,725750.36,4374993.84
44272,YJ2742G,724357.65,4372588.99
20562,YJ2725E,721918.1,4375490.39
18578,YJ2715H,721793.82,4375565.73
19572,YJ2715H,721848.99,4375608.22
20571,YJ2725G,721891.75,4375593.24
45457,YJ2744D,724401.29,4374287.86
46458,YJ2744F,724553.47,4374316.26
47459,YJ2744F,724632.85,4374346.28
20573,YJ2725G,721965.12,4375580.01
20575,YJ2725E,721973.41,4375505.63
38263,YJ2732F,723759.9,4372476
60293,YJ2762G,725969.19,4372774.73
45152,YJ2741F,724446.35,4371375.6
58791,YJ2657H,725694.74,4367712.74
57775,YJ2657H,725682.96,4367558.56
58782,YJ2657H,725677.58,4367643.58
67302,YJ2763B,726652.32,4372870.81
68291,YJ2762H,726733.61,4372774.26
61285,YJ2762G,726056,4372610.24
62288,YJ2762G,726107.06,4372631.24
62282,YJ2762G,726129.12,4372665.74
61283,YJ2762G,726084.06,4372662.24
61282,YJ2762G,726040.43,4372653.24
62298,YJ2762G,726092.5,4372767.23
59311,YJ2753B,725797.64,4372921.23
58306,YJ2753B,725776.58,4372839.73
59308,YJ2753B,725833.43,4372797.16
53416,YJ2754A,725259.97,4373908.85
70092,YJ2770G,726937.3,4370770.21
13542,YJ2715C,721271.22,4375234.68
36170,YJ2731F,723440.15,4371486.86
37182,YJ2731H,723651.97,4371674.64
38190,YJ2731H,723715.62,4371648.08
39188,YJ2731H,723794.05,4371643.55
48247,YJ2742D,724717.24,4372210.8
49256,YJ2742D,724791.61,4372267.86
43297,YJ2742G,724205.35,4372705.79
42286,YJ2742G,724160.88,4372588.46
43284,YJ2742G,724275.62,4372619.63
44268,YJ2742E,724317.98,4372453.74
43346,YJ2743C,724268.98,4373196.53
43348,YJ2743C,724223.55,4373315.12
43355,YJ2743C,724261.98,4373294.47
43339,YJ2743C,724261.54,4373147.11
41437,YJ2744C,724007.01,4374133.1
41433,YJ2744C,724079.48,4374175.69
41431,YJ2744C,724012.98,4374192.13
46279,YJ2742F,724512.93,4372516.69
44278,YJ2742G,724329.33,4372527
44251,YJ2742E,724291.88,4372349.23
45257,YJ2742F,724400.27,4372405.05
47213,YJ2742B,724715.66,4371858.48
44301,YJ2743A,724316.17,4372874.09
39342,YJ2733D,723862.45,4373262.77
38352,YJ2733F,723751.81,4373330.06
38345,YJ2733D,723790.93,4373202.64
39349,YJ2733D,723854.55,4373240.16
39358,YJ2733F,723851.89,4373298.78
40356,YJ2743E,723942.37,4373321.28
41358,YJ2743E,724005.16,4373342.59
41366,YJ2743E,724056.55,4373400.56
42368,YJ2743E,724130.41,4373433.25
41369,YJ2743E,724051.52,4373460.85
42377,YJ2743E,724114.95,4373499.46
37260,YJ2732F,723606.05,4372385.52
41377,YJ2743E,724002.51,4373503.75
42444,YJ2744C,724177.05,4374224.35
42421,YJ2744C,724113.32,4374077.97
18559,YJ2715F,721745.55,4375344.68
56416,YJ2754B,725528.81,4373892.29
56407,YJ2754B,725490.67,4373810.81
51428,YJ2754A,725006.51,4374033.21
50422,YJ2754C,724946.57,4374087.64
50429,YJ2754C,724939.13,4374055.72
49423,YJ2744D,724875.52,4374075.71
48423,YJ2744D,724804.52,4374038.37
47429,YJ2744B,724636.36,4374027.98
57548,YJ2755D,725602.63,4375260.54
57553,YJ2755F,725675.1,4375381.64
58551,YJ2755F,725718.81,4375349.88
56545,YJ2755D,725558.11,4375247.08
57537,YJ2755D,725584.12,4375120.39
13464,YJ3514E,731248.64,4354465.72
50426,YJ2754A,724951.26,4374026.99
13471,YJ3514E,731217.97,4354514.23
13470,YJ3514G,731256.12,4354549.29
69513,YJ2765B,726786.84,4374980.07
59509,YJ2755B,725827.85,4374771.47
62501,YJ2765A,726130.12,4374867.85
54539,YJ2755C,725341.63,4375124.32
54515,YJ2755A,725356.6,4374954.21
30025,YJ2830C,722940,4380072.83
48884,YJ2748H,724722.19,4378663.98
48874,YJ2748H,724771.23,4378572.14
47876,YJ2748F,724687.96,4378546.67
45896,YJ2748H,724482.28,4378759.54
13431,YJ3514C,731219.26,4354177.85
30472,YJ3534G,732896.75,4354546.35
45028,YJ2740B,724405.76,4370007.4
47029,YJ2740D,724626.51,4370039.59
46025,YJ2740D,724575.64,4370083.33
43016,YJ2740A,724293.23,4370008.29
87206,YJ2782B,728643.19,4371807.42
33314,YJ2733A,723220.15,4372906.73
38396,YJ2733H,723754.38,4373691.31
31462,YJ2734E,723018.6,4374440.21
30487,YJ2734G,722983.64,4374595.6
31477,YJ2734E,723092,4374514.53
30477,YJ2734E,722973.94,4374514.76
32451,YJ2734E,723100.68,4374301.85
31455,YJ2734E,723060.7,4374368.6
33456,YJ2734E,723256.85,4374360.9
33444,YJ2734C,723227.02,4374276.51
32443,YJ2734C,723176.19,4374221.17
34493,YJ2734G,723309.68,4374787.19
34484,YJ2734G,723323.19,4374638.61
35492,YJ2734H,723378.13,4374745.94
35484,YJ2734H,723430.17,4374658.04
35472,YJ2734F,723397.89,4374532.87
35487,YJ2734H,723456.59,4374616.42
36472,YJ2734F,723512.14,4374522.51
36462,YJ2734F,723545.35,4374434.74
61028,YJ2760A,726023.7,4370011.74
42076,YJ2740E,724140.56,4370535.53
42058,YJ2740E,724096.39,4370308.49
01257,YJ3702E,730025.78,4372291.78
00244,YJ3702C,729960.9,4372240.1
19567,YJ2715F,721800.64,4375392.11
19554,YJ2715F,721864.06,4375340.67
20559,YJ2725E,721912.6,4375342.12
19566,YJ2725E,721900.04,4375417.63
18563,YJ2715F,721782.88,4375448.29
19562,YJ2715F,721838.32,4375443.06
42463,YJ2744E,724171.38,4374411.8
42477,YJ2744E,724160.18,4374516.53
43478,YJ2744G,724232.63,4374524.24
42475,YJ2744G,724173.97,4374591.23
42359,YJ2743C,724020.7,4373287.17
45467,YJ2744F,724412.72,4374394.72
46458,YJ2744F,724480.38,4374348.93
46175,YJ2741F,724594.94,4371515.4
43163,YJ2741E,724279.73,4371481.06
13458,YJ3514E,731237.87,4354314.25
56982,YJ2659H,725500.41,4369629.45
57974,YJ2659H,725552.76,4369599.66
57985,YJ2659H,725581.84,4369660.74
59030,YJ2750D,725837.75,4370077.37
70728,YJ2677A,726953.4,4367002.1
53225,YJ2752A,725253.05,4371992.4
52236,YJ2752C,725143.73,4372095.6
52228,YJ2752C,725097.08,4372041.44
51246,YJ2752C,725018.46,4372210.69
71100,YJ2771A,726994.17,4370821.63
58221,YJ2752D,725697.84,4372066.36
58223,YJ2752D,725758.93,4372086.11
58224,YJ2752D,725751.56,4372047.28
41386,YJ2743G,724058.77,4373621.27
40382,YJ2743G,723931.26,4373664.63
40396,YJ2743G,723953.32,4373703.23
40381,YJ2743G,723918.75,4373684.85
89187,YJ2781H,728802.96,4371616.61
88175,YJ2781F,728782.05,4371511.53
87185,YJ2781H,728696.18,4371518.56
87185,YJ2781H,728690.07,4371608.85
88196,YJ2781H,728728.96,4371705.13
88192,YJ2781H,728718.4,4371764.99
53278,YJ2752E,725252.07,4372522.5
54277,YJ2752E,725358.77,4372486.27
54279,YJ2752E,725342.55,4372537.98
54272,YJ2752G,725305.14,4372553.77
90237,YJ2792C,728889.01,4372123.08
88223,YJ2782D,728823.77,4372057.09
87238,YJ2782D,728603.86,4372134.23
88233,YJ2782D,728769.65,4372163.81
88235,YJ2782D,728791.3,4372130.65
89247,YJ2782B,728801.53,4372208.17
68976,YJ2669F,726729.29,4369516.43
01249,YJ3702C,730037.56,4372235.22
01239,YJ3702C,730042.75,4372145.65
02238,YJ3702C,730097.76,4372154.36
01223,YJ3702C,730058.7,4372093.26
67436,YJ2764D,726626.3,4374124.83
66423,YJ2764D,726575.42,4374069.14
66437,YJ2764D,726520.89,4374112.15
65434,YJ2764D,726468.57,4374148.11
70445,YJ2774C,726993.55,4374200.02
70434,YJ2774C,726985.7,4374150.09
71109,YJ2771A,727050.52,4370850.82
67467,YJ2764F,726658.32,4374419.7
68459,YJ2764F,726732.5,4374344.63
29147,YJ2721D,722755.64,4371297.9
91729,YJ2697C,729000.43,4367072.63
89736,YJ2687D,728849.79,4367148.12
30186,YJ2731G,722932.28,4371615.84
30185,YJ2731G,722958.95,4371643.04
31188,YJ2731G,722993.97,4371647.64
68467,YJ2764F,726778.64,4374394.59
69454,YJ2764F,726848.92,4374369.82
32137,YJ2731C,723100.19,4371101.8
31141,YJ2731E,723054.37,4371322.17
32151,YJ2731E,723106.64,4371364.34
29179,YJ2721F,722826.41,4371519.24
29176,YJ2721F,722832,4371493.57
71103,YJ2771A,727077.52,4370871.72
90702,YJ2697A,728895.84,4366842.89
97083,YJ2790H,729680.87,4370681.96
97086,YJ2790H,729646.4,4370614.47
69739,YJ2667D,726824.1,4367150.76
69735,YJ2667D,726871.46,4367127.37
39504,YJ2735B,723841.77,4374860.78
39517,YJ2735B,723789.93,4374928.39
41495,YJ2744G,724057.49,4374717.04
40397,YJ2743G,723908.68,4373708.49
40394,YJ2743G,723978.32,4373731.77
40407,YJ2744A,723887.67,4373812.83
40351,YJ2743E,723908.07,4373366.86
40365,YJ2743E,723964.71,4373404.38
43425,YJ2744A,724258.41,4374022.44
41415,YJ2744A,724055.82,4373902.7
72101,YJ2771A,727098,4370874.62
42414,YJ2744A,724168.92,4373952.68
43421,YJ2744C,724225.57,4374066.73
98194,YJ2791H,729836.73,4371969.6
52167,YJ2751E,725124.27,4371400.04
54168,YJ2751E,725314.79,4371450.99
55168,YJ2751E,725414.36,4371418.29
56278,YJ2752F,725529.55,4372494.49
56237,YJ2752D,725501.86,4372116.48
56231,YJ2752D,725510.75,4372157.79
47041,YJ2740D,724624.32,4370185.09
43062,YJ2740E,724238.13,4370461.41
43075,YJ2740E,724272.66,4370494.29
44069,YJ2740E,724327.71,4370465.65
90214,YJ2792A,728984.84,4371901.9
90212,YJ2792A,728885.01,4371889.27
89205,YJ2792A,728899.35,4371804.84
88215,YJ2782B,728795.13,4371903.77
91259,YJ2792E,729063.17,4372350.47
61812,YJ2668A,725985.32,4367987.04
45771,YJ2647F,724404.58,4367511.41
44769,YJ2647E,724343.18,4367428.84
45811,YJ2648B,724402.1,4367912.27
84152,YJ2781E,728359.04,4371351.04
31180,YJ2731G,722999.81,4371595.84
29195,YJ2721H,722865.23,4371719.37
30197,YJ2731G,722927.51,4371702.46
30195,YJ2731G,722964.94,4371696.61
43747,YJ2747C,724274.63,4377214.09
43735,YJ2747C,724249.56,4377162.38
45725,YJ2747D,724470.49,4377093.88
45732,YJ2747D,724404.41,4377108.68
44738,YJ2747C,724340.54,4377124.91
45744,YJ2747D,724451.92,4377286.54
44758,YJ2747E,724345.23,4377299.92
45759,YJ2747F,724449.44,4377330.94
46745,YJ2747D,724530.39,4377283.6
46759,YJ2747F,724509.47,4377336.35
43730,YJ2747C,724247.04,4377093.08
26955,YJ2729F,722571.24,4379388.83
41444,YJ2744C,724072.98,4374217.72
40425,YJ2744A,723980.84,4373991.22
41429,YJ2744A,724041.11,4374035.55
54211,YJ2752A,725320.02,4371980.14
52213,YJ2752A,725161.43,4371966.67
53228,YJ2752C,725203.62,4372041.03
66261,YJ2762F,726502.64,4372484.02
64285,YJ2762G,726374.6,4372604.14
65278,YJ2762F,726398.32,4372529.52
64298,YJ2762G,726289.05,4372757.74
59318,YJ2753B,725846.5,4372925.06
60310,YJ2763A,725905.77,4372917.23
60311,YJ2763A,725901.44,4372902.23
37195,YJ2731H,723665.84,4371717.7
37186,YJ2731H,723651.34,4371609.42
37172,YJ2731H,723630.22,4371567.19
37174,YJ2731H,723666.69,4371565.19
38171,YJ2731H,723706.99,4371576.46
54971,YJ2659G,725148.9,4369605.57
54223,YJ2752C,725377.84,4372074.46
54235,YJ2752C,725379.26,4372115.78
54233,YJ2752C,725354.92,4372175.74
73276,YJ2772E,727221.41,4372506.42
73287,YJ2772G,727184.61,4372622.78
70324,YJ2763B,726989.81,4373028.76
72318,YJ2773A,727121.28,4372952.27
72301,YJ2773A,727083.38,4372861.11
74305,YJ2773A,727358.2,4372881.41
62299,YJ2762G,726148.6,4372751.19
62281,YJ2762G,726129.72,4372684.04
70399,YJ2773G,726930.62,4373753.81
68403,YJ2764B,726788.71,4373873.29
57539,YJ2755D,725628.64,4375141.1
54237,YJ2752C,725320.82,4372091.38
58538,YJ2755D,725692.15,4375158.17
83239,YJ2782C,728252.11,4372153.96
83222,YJ2782C,728258.65,4372099.55
83227,YJ2782A,728199.27,4372018.38
82228,YJ2782C,728093.61,4372053.54
51302,YJ2753A,725019.02,4372849.27
51317,YJ2753A,725058.55,4372911.15
51309,YJ2753A,725049.55,4372825.44
51306,YJ2753A,725087.93,4372828.41
52302,YJ2753A,725124.98,4372834.42
51308,YJ2753A,725045.75,4372801.52
45071,YJ2740G,724384.83,4370613.73
45087,YJ2740H,724435.31,4370629.87
45084,YJ2740H,724486.31,4370664.85
47083,YJ2740H,724595.27,4370672.57
47089,YJ2740H,724644.03,4370635.85
51410,YJ2754A,725169.29,4374135.28
66527,YJ2765B,726582.72,4374996.43
51611,YJ2756A,724998.53,4375980.18
67799,YJ2667H,726611.87,4367753.03
68791,YJ2667H,726708.96,4367795.74
45207,YJ2742B,724441.91,4371829.43
43111,YJ2741A,724320.99,4371143.65
45142,YJ2741D,724470.51,4371279.04
44092,YJ2740G,724305.6,4370754.08
43097,YJ2740G,724220.28,4370676.96
50184,YJ2751G,724978.06,4371657.5
49178,YJ2741H,724802.9,4371546.35
49161,YJ2741F,724822.64,4371468.12
50152,YJ2751E,724916.71,4371381.58
55254,YJ2752F,725476.32,4372357.81
56257,YJ2752F,725518.19,4372323.27
41472,YJ2744G,724075.51,4374547.9
42461,YJ2744E,724111.03,4374489.1
43424,YJ2744C,724269,4374183.97
44447,YJ2744C,724309.54,4374204.06
43446,YJ2744C,724259.26,4374228.93
43441,YJ2744C,724207.14,4374267.14
71105,YJ2771A,727085.57,4370815.9
50163,YJ2751E,724984.03,4371466.62
52174,YJ2751G,725171.96,4371579.35
54178,YJ2751G,725288.43,4371553.77
90278,YJ2782H,728912.29,4372521.26
55267,YJ2752F,725476.02,4372431.62
56261,YJ2752F,725498.36,4372413.95
42435,YJ2744C,724170.89,4374123.01
42446,YJ2744C,724133.05,4374206.6
43426,YJ2744C,724246.59,4374164.54
43427,YJ2744C,724214.64,4374153.61
55278,YJ2752F,725437.52,4372513.76
55277,YJ2752F,725472.45,4372522.76
55265,YJ2752F,725465.94,4372481.29
56271,YJ2752F,725496.36,4372507.59
94191,YJ2791G,729320.08,4371775.18
96206,YJ2792B,729541.81,4371803.49
96209,YJ2792B,729524.29,4371846.34
94193,YJ2791G,729372.25,4371746.25
93206,YJ2792A,729267.16,4371858.21
93199,YJ2791G,729250.83,4371775.13
95353,YJ2793F,729484.46,4373360.32
98354,YJ2793F,729745,4373374.42
98351,YJ2793F,729693.54,4373366.74
97342,YJ2793D,729635.1,4373282.2
00384,YJ3703G,730081.6,4373908.41
97366,YJ2793F,729702.8,4373422.69
29164,YJ2721F,722871.85,4371426.08
30168,YJ2731E,722916.44,4371445.61
30164,YJ2731E,722955.16,4371432.97
30163,YJ2731E,722968.27,4371467.57
58213,YJ2752B,725771.86,4371977.62
68980,YJ2669H,726664.75,4369617.99
68980,YJ2669H,726655.41,4369572.84
68980,YJ2669H,726646.33,4369529.4
67970,YJ2669F,726639.31,4369487.77
67970,YJ2669F,726633.28,4369448.46
68968,YJ2669F,726688.22,4369455.85
67952,YJ2669F,726634.34,4369380.58
30126,YJ2731A,722939.02,4370984.3
43981,YJ2649G,724163.01,4369652.06
42979,YJ2649G,724122.15,4369547.51
41976,YJ2649E,724099.61,4369568.56
32268,YJ2732E,723117.24,4372461.95
27242,YJ2722D,722608.34,4372250.44
28250,YJ2722D,722748.46,4372260.1
28248,YJ2722D,722745.17,4372204.95
30240,YJ2722D,722858.03,4372208.87
25208,YJ2722A,722394.93,4371833.19
28200,YJ2721H,722710.12,4371754.42
28198,YJ2721H,722725.38,4371715.62
28252,YJ2722F,722730.38,4372373.38
46049,YJ2740D,724542.99,4370253.65
44906,YJ2649A,724381.02,4368843.75
41464,YJ2744E,724081.6,4374424.14
41485,YJ2744G,724076.97,4374604.49
42471,YJ2744G,724110.73,4374558.43
46894,YJ2748H,724552.04,4378750.12
41165,YJ2741E,724065.1,4371472.2
42164,YJ2741E,724160.49,4371452.42
43166,YJ2741E,724246.14,4371396.5
52231,YJ2752C,725093.46,4372170.79
51235,YJ2752C,725072.11,4372097.73
56225,YJ2752B,725551.11,4372011.82
55224,YJ2752D,725471.19,4372061.28
55223,YJ2752D,725463.31,4372096.81
58211,YJ2752B,725713.89,4371976.84
89724,YJ2687D,728849.07,4367072.68
90721,YJ2687B,728865.5,4367011.66
89716,YJ2687B,728882.39,4366948.2
45168,YJ2741F,724417.91,4371500.74
44152,YJ2741E,724342.4,4371362.71
44143,YJ2741C,724390.82,4371275.41
44158,YJ2741E,724318.69,4371325.94
56222,YJ2752D,725555.59,4372084.73
57237,YJ2752D,725605.36,4372098
56234,YJ2752D,725552.73,4372125.52
71283,YJ2772G,727080.43,4372691.36
70285,YJ2772G,726989.57,4372582.53
69284,YJ2762H,726867.02,4372644.94
71261,YJ2772E,727006.61,4372450.47
72272,YJ2772G,727098.56,4372570.95
72274,YJ2772E,727163.98,4372515.42
59385,YJ2753H,725827.85,4373596.38
60399,YJ2763G,725927.41,4373755.65
44162,YJ2741E,724339.72,4371452.29
69292,YJ2762H,726804.31,4372744.96
69288,YJ2762H,726790.91,4372655.9
68302,YJ2763B,726729.55,4372858.61
58252,YJ2752F,725732.57,4372385.36
58266,YJ2752F,725739.07,4372416.19
60315,YJ2763A,725970.82,4372982.06
61318,YJ2763A,725974.51,4372937.23
61311,YJ2763A,726042.63,4372949.22
60312,YJ2753B,725873.27,4372960.22
60313,YJ2753B,725877.33,4372995.22
60314,YJ2763A,725919.14,4372974.72
38174,YJ2731F,723773.77,4371527.81
39179,YJ2731H,723850.65,4371537.65
39178,YJ2731F,723790.16,4371518.35
38176,YJ2731F,723713.03,4371503.92
40188,YJ2741G,723905.78,4371640.4
56264,YJ2752F,725504.26,4372457.41
59795,YJ2657H,725842.08,4367764.18
60807,YJ2668A,725970.49,4367821.99
60796,YJ2667G,725996.41,4367754.29
62793,YJ2668A,726094.69,4367785.48
45995,YJ2649H,724454.64,4369785.96
46007,YJ2740B,724563.94,4369821.36
45011,YJ2740B,724425.05,4369886.57
44017,YJ2740A,724365.05,4369880.39
90181,YJ2791G,728921.91,4371669.09
89199,YJ2781H,728848.22,4371746.74
89182,YJ2781H,728829.33,4371683.96
52269,YJ2752E,725134.42,4372430.12
53264,YJ2752E,725253.65,4372489.62
89252,YJ2782F,728837.91,4372384.01
71093,YJ2770G,727079.95,4370754.87
72091,YJ2770G,727105,4370765.89
72106,YJ2770G,727133.43,4370770.83
62057,YJ2760E,726107.77,4370308.97
83061,YJ2780E,728272.11,4370469.75
97101,YJ2791B,729598.45,4370864.27
97097,YJ2790H,729594.95,4370696.36
97094,YJ2790H,729659.68,4370726.54
54768,YJ2757E,725364.21,4377404.7
54762,YJ2757E,725302.3,4377414.84
53776,YJ2757E,725260.02,4377531.1
33412,YJ2734A,723220.29,4373943.18
33359,YJ2733E,723240.69,4373331.6
39491,YJ2734H,723795.27,4374759.2
58437,YJ2754D,725711.86,4374105.34
56435,YJ2754D,725571.49,4374090.38
35071,YJ2730G,723374.04,4370597.84
70054,YJ2770E,726967.07,4370407.83
96342,YJ2793D,729512.69,4373299.5
48439,YJ2744D,724743.52,4374133.36
48423,YJ2744D,724757.62,4374086.98
49438,YJ2744D,724808.26,4374150.52
49436,YJ2744D,724825.66,4374106.89
50431,YJ2754C,724904.85,4374182.22
50438,YJ2754C,724908.92,4374133.55
51431,YJ2754C,724945.7,4374172.93
50423,YJ2754C,724992.1,4374078.15
56559,YJ2755F,725519.99,4375339.53
56554,YJ2755F,725563.94,4375331.75
56551,YJ2755F,725537.49,4375381.52
57544,YJ2755F,725671.32,4375297.31
57559,YJ2755F,725633.56,4375356.62
96196,YJ2791H,729536.25,4371713.78
96191,YJ2791H,729480.97,4371739.42
79126,YJ2781A,727887.9,4371036.08
49434,YJ2744D,724866.1,4374152.27
88141,YJ2781D,728684.41,4371255.95
87147,YJ2781D,728619.88,4371204.38
75166,YJ2771F,727446.16,4371402.95
56265,YJ2752F,725539.45,4372455.76
56266,YJ2752F,725585.19,4372447.88
57262,YJ2752F,725604.77,4372451.76
56277,YJ2752F,725568.77,4372514.28
57271,YJ2752F,725590.14,4372510.28
61254,YJ2762E,726065.53,4372327.76
62259,YJ2762E,726119.85,4372329.26
61255,YJ2762E,726066.67,4372376.24
